"","genus","max.stage","min.stage","GCD","LatRange","LongRange","Extinct","Stage","Regime","phylum","class","order","family"
"589","Sphaerocladiscites","Ladinian","Carnian",3858.18575201653,33.4546150976667,32.8097823876667,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae"
"590","Sphingites","Ladinian","Norian",2.26239778635238,0.0186192799999993,0.00889939999999712,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Sphingitidae"
"591","Spiriferina","Ladinian","Toarcian",14468.9375622065,102.01955700202,158.188915835354,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Spiriferinidae"
"592","Spirigerellina","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae"
"593","Spirochrysalis","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"594","Spirorbis","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Annelida","Polychaeta","Sabellida","Serpulidae"
"595","Spirostylus","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda","Murchisoniina","Spirostylidae"
"596","Spondylospiriferina","Ladinian","Ladinian",43.7457019573084,0.349940549999999,2.47011249000001,1,"Ladinian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Mentzeliidae"
"597","Stefaninia","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Pteriidae"
"598","Stellispongia","Ladinian","Sinemurian",NA,NA,NA,0,"Ladinian","background","Porifera","Calcarea","Stellispongiida","Stellispongiidae"
"599","Stenopopanoceras","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Parapopanoceratidae"
"600","Stephanouropsis","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Echinodermata","Ophiuroidea","Ophiurida","Ophiurinidae"
"601","Stolleyites","Ladinian","Carnian",3970.71026710057,33.1967686462887,61.329398126866,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Nathorstitidae"
"602","Stoppania","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Actinopteri","Perleidiformes","Polzbergiidae"
"603","Stuorella","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Stuorellidae"
"604","Sturia","Ladinian","Carnian",6928.97273662611,18.4373142655761,62.3831840883696,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Sturiidae"
"605","Stylothalamia","Ladinian","Pliensbachian",103.548020663674,0.916400895357143,0.0983312892857141,0,"Ladinian","background","Porifera","Demospongea","Vaceletida","Verticillitidae"
"606","Submargarosmilia","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae"
"607","Substuoresia","Ladinian","Ladinian",165.953283034148,1.08513208,1.11058557,1,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae"
"608","Sulcatothyris","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae"
"609","Synechodus","Ladinian","Toarcian",172.395755241622,0.2924960958,1.7487623259,0,"Ladinian","background","Chordata","Chondrichthyes","Synechodontiformes","Palaeospinacidae"
"610","Syringoceras","Ladinian","Norian",5179.05003398327,43.6026065685714,28.4028190141286,0,"Ladinian","background","Mollusca","Cephalopoda","Nautilida","Syringonautilidae"
"611","Syringonautilus","Ladinian","Carnian",7588.51414792162,46.7375216,89.746078068,0,"Ladinian","background","Mollusca","Cephalopoda","Nautilida","Syringonautilidae"
"612","Systolichthys","Ladinian","Ladinian",2.33686866884388,0.0159258999999992,0.01419791,1,"Ladinian","background","Chordata","Actinopteri","Saurichthyiformes","Saurichthyidae"
"613","Tahua","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Pleurotomariidae"
"614","Taimyrodon","Ladinian","Ladinian",420.512151595048,3.66609851130435,2.84457360608696,1,"Ladinian","background","Mollusca","Bivalvia","Nuculanida","Malletiidae"
"615","Tanystropheus","Ladinian","Norian",4441.29074937862,5.18976103954545,41.7256229372727,0,"Ladinian","background","Chordata","Reptilia","Eosuchia","Tanystropheidae"
"616","Tardogondolella","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Chordata","Conodonta",NA,NA
"617","Tatrasuchus","Ladinian","Ladinian",429.292497948643,3.36640294483871,2.06233723483871,1,"Ladinian","background","Chordata","Osteichthyes","Temnospondyli","Mastodonsauridae"
"618","Tebitopora","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Bryozoa","Stenolaemata","Rhabdomesida","Nikiforovellidae"
"619","Teffichthys","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Osteichthyes",NA,NA
"620","Terebratula","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Terebratulida","Terebratulidae"
"621","Terquemia","Ladinian","Pliensbachian",558.922422187986,4.04700858612903,2.94730549212903,0,"Ladinian","background","Mollusca","Bivalvia","Pterioida","Prospondylidea"
"622","Tethyspira","Ladinian","Ladinian",3.3909077407372,0.0256787928301908,0.0173291728301869,1,"Ladinian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Mentzeliidae"
"623","Tetractinella","Ladinian","Carnian",3377.69531927285,7.71879416607595,31.9353527164557,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Athyridida","Diplospirellidae"
"624","Thamnasteria","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Thamnasteriidae"
"625","Thanamites","Ladinian","Ladinian",6165.86948142353,15.5245033958621,57.8954733713793,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Thanamitidae"
"626","Thaumastocoelia","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Thaumastocoeliidae"
"627","Thecocyrtella","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Bittnerulidae"
"628","Thecosmilia","Ladinian","Aalenian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae"
"629","Thoracopterus","Ladinian","Norian",7.17612762346266,0.0620877499999999,0.0199592700000011,0,"Ladinian","background","Chordata","Actinopteri","Peltopleuriformes","Thoracopteridae"
"630","Ticinepomis","Ladinian","Ladinian",10.845503259448,0.0971016800000015,0.0137566299999996,1,"Ladinian","background","Chordata","Coelacanthimorpha","Coelacanthiformes","Latimeriidae"
"631","Ticinites","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"632","Ticinolepis","Ladinian","Ladinian",1.96080307567086,0.0158053894999999,0.0107662378999998,1,"Ladinian","background","Chordata","Actinopteri",NA,NA
"633","Timorhynchia","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Cyclothyrididae"
"634","Toechastraea","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae"
"635","Tollmannicrinus","Ladinian","Ladinian",6.23883868591238,0.029674099999994,0.18785720000001,1,"Ladinian","background","Echinodermata","Crinoidea","Isocrinida",NA
"636","Tolminothalamia","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Aphrosalpingidae"
"637","Trachybembix","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Pleurotomariidae"
"638","Trachyceras","Ladinian","Carnian",4438.3803037588,27.2318551378,32.08665221036,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae"
"639","Trachynerita","Ladinian","Rhaetian",5699.13614234848,29.3906359716667,43.2774962260417,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Neritidae"
"640","Trachyneritaria","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Neritariidae"
"641","Traumatocrinus","Ladinian","Carnian",5071.19579841294,33.2375555807813,29.6609014001563,0,"Ladinian","background","Echinodermata","Crinoidea","Encrinida",NA
"642","Trematoceras","Ladinian","Norian",6183.14507052454,40.5788942689362,44.8623010572766,0,"Ladinian","background","Mollusca","Cephalopoda","Orthocerida","Orthoceratidae"
"643","Trematolestes","Ladinian","Ladinian",16.4366752962999,0.0506442864285714,0.152027530238095,1,"Ladinian","background","Chordata","Osteichthyes","Temnospondyli","Trematosauridae"
"644","Tretospira","Ladinian","Hettangian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Purpurinidae"
"645","Triadohealdia","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Arthropoda","Ostracoda","Podocopida",NA
"646","Triadoteuthis","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Cephalopoda","Teuthida",NA
"647","Triaphorus","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Cardiida","Kalenteridae"
"648","Trichasteropsis","Ladinian","Ladinian",319.660793109245,2.59521655469388,1.96805319734694,1,"Ladinian","background","Echinodermata","Asteroidea","Trichasteropsida","Trichasteropsiidae"
"649","Trigonodus","Ladinian","Rhaetian",7913.32203564099,11.98845976108,74.9933021025,0,"Ladinian","background","Mollusca","Bivalvia","Trigoniida","Trigonodidae"
"650","Tropiastraea","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia",NA
"651","Trypanostylus","Ladinian","Norian",724.530732819472,2.91117864121622,6.14743688121622,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"652","Tsvetkovites","Ladinian","Ladinian",6059.13674817759,53.2346573974,67.43759128422,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Tsvetkovitidae"
"653","Tuchodiceras","Ladinian","Ladinian",481.829270584658,3.14023710905263,3.58826928863158,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"654","Tunethyris","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae"
"655","Turbonitella","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Gastropoda","Neritoina","Neritopsidae"
"656","Turcicula","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Mollusca","Gastropoda",NA,"Trochidae"
"657","Turristylus","Ladinian","Norian",307.531767278969,1.19156734,2.59406752,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"658","Umbonium","Ladinian","Ladinian",969.591605785671,4.44811584,7.7487187,1,"Ladinian","background","Mollusca","Gastropoda",NA,"Trochidae"
"659","Umbrostrea","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Ostreidae"
"660","Undularia","Ladinian","Rhaetian",3306.35772276822,22.3480837937931,17.4917247191034,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Protoculidae"
"661","Unicardium","Ladinian","Pliensbachian",NA,NA,NA,0,"Ladinian","background","Mollusca","Bivalvia","Lucinida","Mactromyidae"
"662","Unionites","Ladinian","Rhaetian",6362.92636334888,31.5527742163061,58.8524683094082,0,"Ladinian","background","Mollusca","Bivalvia","Trigoniida","Trigonodidae"
"663","Ussurites","Ladinian","Ladinian",27.9426049152087,0.062680290000003,0.379954665,1,"Ladinian","background","Mollusca","Cephalopoda","Phylloceratida","Ussuritidae"
"664","Uvanella","Ladinian","Rhaetian",942.808083510001,5.35458768901,7.6581250048,0,"Ladinian","background","Porifera","Demospongea","Hadromerida","Celyphiidae"
"665","Veghirhynchia","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Basiliolidae"
"666","Vesicocaulis","Ladinian","Norian",1492.86874060356,11.0576568893,8.2313409928,0,"Ladinian","background","Porifera","Demospongea","Agelasida","Aphrosalpingidae"
"667","Volirhynchia","Ladinian","Carnian",851.018374219435,3.39251379660714,7.06607867339286,0,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Sinorhynchiidae"
"668","Volzeia","Ladinian","Pliensbachian",5633.75451173071,5.29074835724138,53.8112079762069,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Volzeiidae"
"669","Waagenoperna","Ladinian","Norian",9415.25610684747,26.47794123,98.25847129,0,"Ladinian","background","Mollusca","Bivalvia","Ostreida","Malleidae"
"670","Wairakirhynchia","Ladinian","Ladinian",0.261537919596338,0.00206459999999709,0.00443280000000357,1,"Ladinian","background","Brachiopoda","Rhynchonellata","Rhynchonellida","Norellidae"
"671","Wangosaurus","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Reptilia","Eosauropterygia",NA
"672","Woehrmannia","Ladinian","Norian",7313.7109587718,16.39327017,68.77700008,0,"Ladinian","background","Mollusca","Gastropoda",NA,"Liotiidae"
"673","Worthenia","Ladinian","Pliensbachian",7520.16102161516,45.3904364736735,104.59033244399,0,"Ladinian","background","Mollusca","Gastropoda","Murchisoniina","Lophospiridae"
"674","Wortheniella","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda","Murchisoniina","Wortheniellidae"
"675","Wortheniopsis","Ladinian","Norian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda","Murchisoniina","Plethospiridae"
"676","Wushaichthys","Ladinian","Ladinian",NA,NA,NA,1,"Ladinian","background","Chordata","Actinopteri","Peltopleuriformes","Thoracopteridae"
"677","Xenoprotrachyceras","Ladinian","Ladinian",102.901510107864,0.863501429999999,0.370192729999999,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"678","Xinpusaurus","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Chordata","Reptilia","Thalattosauria",NA
"679","Yangites","Ladinian","Ladinian",116.361299799647,1.02456589,0.251538129999986,1,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Ceratitidae"
"680","Yunguisaurus","Ladinian","Ladinian",56.7396836970183,0.259174283,0.476656832500009,1,"Ladinian","background","Chordata","Reptilia","Eosauropterygia",NA
"681","Zardinia","Ladinian","Carnian",967.840281732235,5.45379538,7.02873232,0,"Ladinian","background","Porifera","Demospongea","Hadromerida","Polysiphonidae"
"682","Zardinicrinus","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Echinodermata","Crinoidea","Encrinida","Encrinidae"
"683","Zardiniopsis","Ladinian","Carnian",NA,NA,NA,0,"Ladinian","background","Mollusca","Gastropoda","Neritoina","Neritopsidae"
"684","Zardinophyllum","Ladinian","Rhaetian",NA,NA,NA,0,"Ladinian","background","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae"
"685","Zestoceras","Ladinian","Carnian",4447.21328680638,11.1376979221154,42.8280145646154,0,"Ladinian","background","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae"
"686","Zygopleura","Ladinian","Toarcian",302.566329253573,1.34442715,2.46087603,0,"Ladinian","background","Mollusca","Gastropoda","Murchisoniina","Zygopleuridae"
"687","Acanthoscapha","Ladinian","Carnian",NA,NA,NA,1,"Carnian","background","Arthropoda","Ostracoda","Podocopida","Beecherellidae"
"688","Acanthotropites","Carnian","Carnian",NA,NA,NA,1,"Carnian","background","Mollusca","Cephalopoda","Ceratitida","Tropitidae"
"689","Acilia","Carnian","Carnian",NA,NA,NA,1,"Carnian","background","Mollusca","Gastropoda","Sorbeoconcha","Prostyliferidae"
"690","Acratia","Ladinian","Pliensbachian",NA,NA,NA,0,"Carnian","background","Arthropoda","Ostracoda","Podocopida","Acratiidae"
"691","Acrocosmia","Carnian","Carnian",NA,NA,NA,1,"Carnian","background","Mollusca","Gastropoda",NA,"Coelostylinidae"
"692","Acrodus","Ladinian","Sinemurian",9238.06738951374,18.4026339312,118.2706862936,0,"Carnian","background","Chordata","Chondrichthyes","Hybodontiformes","Acrodontidae"
"693","Actinoconites","Carnian","Carnian",NA,NA,NA,1,"Carnian","background","Mollusca","Cephalopoda","Belemnitida","Belemnitidae"
"694","Actinofungia","Carnian","Carnian",22.6945941554105,0.0358090299999994,0.22041203,1,"Carnian","background","Porifera","Demospongea","Axinellida",NA
"695","Actinostreon","Carnian","Aalenian",NA,NA,NA,0,"Carnian","background","Mollusca","Bivalvia","Ostreida","Palaeolophidae"
"696","Adygella","Ladinian","Norian",2615.33075690261,8.06578290768421,25.3909178545263,0,"Carnian","background","Brachiopoda","Rhynchonellata","Terebratulida","Dielasmatidae"
"697","Aeger","Ladinian","Aalenian",NA,NA,NA,0,"Carnian","background","Arthropoda","Malacostraca","Decapoda","Aegeridae"
"698","Aka","Carnian","Sinemurian",663.564082685519,5.82840175,1.49154176,0,"Carnian","background","Porifera","Demospongea","Clavulina","Adociidae"
"699","Aksumya","Carnian","Norian",NA,NA,NA,0,"Carnian","background","Mollusca","Bivalvia","Pholadomyida",NA
"700","Alipunctifera","Ladinian","Carnian",NA,NA,NA,1,"Carnian","background","Brachiopoda","Rhynchonellata","Spiriferinida","Punctospiriferidae"
"701","Allorisma","Carnian","Carnian",NA,NA,NA,1,"Carnian","background","Mollusca","Bivalvia","Pholadomyida","Edmondiidae"
"702","Allostrophia","Carnian","Carnian",2423.18719947682,0.798605917,24.443557851,1,"Carnian","background","Mollusca","Gastropoda","Murchisoniina","Zygopleuridae"
"703","Alpinophyllia","Carnian","Norian",22.9267331955188,0.0547163400000024,0.21811894,0,"Carnian","background","Cnidaria","Anthozoa","Scleractinia","Alpinophylliidae"
"704","Alpinothalamia","Ladinian","Norian",2627.42799423188,19.2684753371461,13.5723883983146,0,"Carnian","background","Porifera","Demospongea","Hadromerida","Celyphiidae"
"705","Alpinotubus","Carnian","Carnian",NA,NA,NA,1,"Carnian","background","Annelida","Polychaeta","Sabellida","Serpulidae"
"706","Amarassites","Carnian","Norian",NA,NA,NA,0,"Carnian","background","Mollusca","Cephalopoda","Ceratitida","Haloritidae"
"707","Amauropsis","Ladinian","Carnian",28.6068127013018,0.114793644285714,0.250189522142857,1,"Carnian","background","Mollusca","Gastropoda",NA,"Naticidae"
"708","Amblysiphonella","Ladinian","Rhaetian",1130.73873565032,9.13988209779775,4.33726718247191,0,"Carnian","background","Porifera","Demospongea","Agelasida","Sebargasiidae"
"709","Ammonites","Carnian","Aalenian",1006.20324088088,7.357139211,6.037008927,0,"Carnian","background","Mollusca","Cephalopoda","Ammonitida",NA
